500001,ALMIZCLE OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
500002,ARROYOS CRISTALINOS OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
500003,BERGAMOTA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
500004,BRISA MARINA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
500005,BENJUI OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
500006,CITRUS PUNCH OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
500007,CHOCOLATE OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
500008,CONFORT OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
500009,COCO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000010,CLAVEL OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000011,CHISPAS DE FRESCURA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000012,CANELA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000013,CAFE OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000014,CITRONELA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000017,CHICLE OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000018,DURAZNO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000019,EUCALIPTO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000020,FRESA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000021,FRESCURA EXTREMA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000022,FLORAL OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000023,GERANEO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000027,YLANG OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000030,JAZMIN OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000031,LIMON OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000032,LAVANDA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000033,MENTA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000035,MADERA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000036,MANZANA VERDE OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000037,MANGO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000038,MANDARINA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000039,PASSION FRUIT OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000040,MUSK OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000041,NARANJA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000044,PINO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000045,RUDA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000046,ROSA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000048,SWEET SPRING OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000051,SANDALO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000052,TALCO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000063,VIOLETA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000056,VAINILLA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000057,FRUTOS DEL SOL OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000058,PICADURA DE TABACO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000059,CEDRO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000060,HIERBABUENA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000061,PASSION MARACUYA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000063,VIOLETA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000064,MIEL OLEOSOLUBLE ,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000065,PARAISO OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000066,PLUMERIA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
5000067,UVA OLEOSOLUBLE,13,https://cotizar.jjquimienvases.com/items/imagenes/ea1.jpg,1,30,38,37
46000,ARROYOS CRISTALINOS,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46001,BRISA MARINA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46002,CANELA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46003,CHICLE,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46004,CHISPAS DE FRESCURA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46005,CITRONELA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46006,CITRUS PUNCH,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46007,COCO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46008,DURAZNO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46009,EUCALIPTO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46010,FLORAL,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46011,FRESCURA EXTREMA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46012,FRESA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46013,FRUTOS DEL SOL,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46014,LAVANDA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46015,MANDARINA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46016,MANGO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46017,MANZANA VERDE ,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46018,PASSION FRUIT,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46019,PINO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46020,ROSA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46021,SANDALO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46022,SWEET SPRING,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46025,TALCO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46026,VAINILLA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46027,LIMON,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46029,VIOLETA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46031,CAFE,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46032,MUSK,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46034,UVA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46035,GERANEO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46036,YLANG,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46037,RUDA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46038,JAZMIN,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46041,CHOCOLATE,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46045,ALMIZCLE,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46046,BERGAMOTA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46047,BENJUI,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46048,COMFORT,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46049,MIEL,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46050,GARDENIA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46051,HELIOTROPO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46052,ILAN ILANG,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46053,INCIENSO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46054,MEZCLA 33,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46055,LIMON,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46056,MENTA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46057,MADERA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46058,APPLE PUNCH,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46059,NARANJA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46060,PANCHOULY,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46061,SABILA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46062,PARAISO TROPICAL,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46063,MARACUYA,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46064,SOAPOME,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46065,CEDRO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46066,TUTY FRUTTI,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46090,PICADURA TABACO,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46091,FRUTOS ROJOS,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
46192,Confort,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
4612205,Carro Nuevo,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
4612207,Plumeria,21,https://cotizar.jjquimienvases.com/items/imagenes/ea2.jpg,1,29,38,37
